Они вытащили диван;They pulled the sofa
Они подняли цену;They raised the price
Они рекомендуют эти вещи довольно часто;They recommend these things quite often
Они выпустили новый альбом;They released a new album
Они удалили его имя;They removed his name
Они убрали стол;They removed the table
Они сняли этот стул;They removed this chair
"Они сообщили; что это уже произошло";They reported it'd already happened
Они спасли двух пассажиров;They rescued two passengers
Они перепродали свое право;They resold their right
Они перепродали этот продукт;They resold this product
Они вернулись домой;They returned home
Они грабят бедных людей;They rob poor people
Они грабят бедных;They rob the poor
Они ограбили очень бедных людей;They robbed very poor people
"Они спасли ей жизнь; я уже сохранил этот документ";They saved her life i've already saved this document
"Говорят; британский английский отличается от американского английского";They say British English differs from American English
Они отправили эту информацию нам;They sent this information to us
Они отправили нам это уведомление;They sent us this notification
Они пожали друг другу руки;They shook hands
Они иногда ведут себя странно;They sometimes behave strangely
Они поставляют газ;They supply gas
Они снабжают их газом;They supply them with gas
Они поклялись не лгать;They swore not to lie
Они поклялись говорить правду;They swore to tell the truth
Они несправедливо относятся к нему;They treat him unfairly
Они очень плохо к нему относятся;They treat him very badly
Они пытались оценить его потери;They tried to estimate his losses
Они хотят максимизировать свою прибыль;They want to maximise their profit
Они хотят обновить свой ассортимент;They want to renew their assortment
Они хотят заменить этого работника более квалифицированным;They want to replace this worker with more qualified
Они предупредили нас;They warned us
Они приветствовали нас очень тепло;They welcomed us very warmly
Они были награждены;They were awarded
"Они были избиты; он был избит";They were beaten he was beaten
Они были вынуждены покинуть компанию;They were forced to leave the company
Они были вынуждены отказаться;They were forced to refuse
Они смеялись и смеялись;They were laughing and laughing
Они лежали на пляже;They were lying on the beach
Они играли в компьютерные игры весь день;They were playing computer games all day
Им действительно повезло;They were really lucky
Они разговаривали и разговаривали;They were talking and talking
Они очень серьезно ранили его;They wounded him very seriously
Они будут транслировать эту программу в прямом эфире;They'll broadcast this program live
"Они будут защищать эту девушку; я буду защищать свои права";They'll protect this girl i'll defend my rights
Они попытаются предотвратить распространение этой болезни;They'll try to prevent this disease from spreading
Они ведут себя подозрительно;They're behaving suspiciously
Они живут этим;They're living on this
Они живут на эти деньги;They're living on this money
Они проигрывают;They're losing
Они играют;They're playing
Они ждут тебя;They're waiting for you
Они уже объявили;They've already announced
Они уже сообщили мне;They've already informed me
Они уже пригласили его на эту конференцию;They've already invited him to this conference
Они уже уведомили нас;They've already notified us
Они уже указали на эти преимущества;They've already pointed at these advantages
Они уже отправили нам это уведомление;They've already sent us this notification
Они уже все продали;They've already sold everything
Они всегда любили друг друга;They've always loved each other
Они отсутствовали с прошлой недели;They've been away since last week
Они играли в компьютерные игры весь день;They've been playing computer games all day
Они только что опубликовали очень интересную статью;They've just published a very interesting article
Они только что выпустили новый альбом;They've just released a new album
Эта статья содержит эту информацию сейчас;This article contains this information now
Эта статья содержит очень полезную информацию;This article contains very useful information
Эта книга состоит из пяти глав;This book consists of five chapters
Этот бизнес принадлежит ему;This business belongs to him
Этот бизнес принадлежит ему сейчас;This business belongs to him now
Этот бизнес принадлежит мне сейчас;This business belongs to me now
Эта компания была основана в прошлом году;This company was founded last year
Этот курс состоит из трех частей;This course consists of three parts
Этот курс состоит из двух частей;This course consists of two parts
Этот курс содержит так много интересных примеров;This course contains so many interesting examples
Этот курс содержит очень полезную информацию;This course contains very useful information
Этот курс меня устраивает;This course suits me
Это событие сильно повлияло на меня;This event influenced me a lot
Этот факт сильно огорчает меня;This fact saddens me greatly
Эта информация исчезла;This information disappeared
Этот механизм функционирует должным образом;This mechanism functions properly
Этот метод сильно отличается;This method differs greatly
Эти деньги делают его проблемами;This money is making him problems
Эти деньги не доставляют ему проблем;This money isn't making him problems
Эта новость распространяется очень быстро;This news is spreading very fast
Эта новость распространяется очень медленно;This news is spreading very slowly
Эта новость потрясла меня;This news shocked me
Эта пара обуви подходит мне;This pair of shoes fits me
Эта пара обуви становится все более доступной;This pair of shoes is getting more available
Эта презентация состоит из двадцати слайдов;This presentation consists of twenty slides
Эта проблема становится все больше и больше;This problem is getting bigger and bigger
Этот продукт содержит очень важный;This product contains very important
Этот проект включает в себя много работы;This project involves lots of work
Этот проект требует гораздо больше усилий;This project involves much more efforts
Эта история основана на реальных фактах;This story is based on real facts
Эта вещь нас не касается;This thing doesn't concern us
Эта вещь ничего не значит;This thing doesn't matter anything
Эта вещь становится все более доступной;This thing is getting more and more available
Эта вещь становится все более популярной;This thing is getting more and more popular
Эта вещь становится намного дороже;This thing is getting much more expensive
Эта вещь ничего не значит;This thing matters nothing
Этот билет включает его;This ticket includes it
Это время меня устраивает;This time suits me
Эта деревня изолирована от внешнего мира;This village is isolated from the outside world
Эти учителя не проверяют это;Those teachers are not checking it
Время шло очень быстро;Time was passing very quickly
Время шло очень медленно;Time was passing very slowly
Постарайся не перепутать!;Try not to mix it up!
Попробуйте действовать более ответственно!;Try to act more responsibly!
Старайтесь избегать этого;Try to avoid doing it
Попробуйте исключить эти ошибки;Try to exclude these mistakes
Постарайся запомнить это!;Try to remember it!
Вернуться!;Turn back!
Расстегни ремень!;Unfasten the belt!
Просмотр этого видео требует много усилий;Watching this video involves lots of efforts
Вода кипит на сто градусов выше нуля;Water boils at one hundred degrees above zero
Мы как-то адаптировались к этим условиям;We adapted to these conditions somehow
Мы не жалуемся на это;We are not complaining about it
Мы не преувеличиваем это;We are not exaggerating it
Мы не игнорируем это;We are not ignoring it
Мы празднуем это каждый год;We celebrate it every year
Мы убрали весь беспорядок;We cleared up all the mess
"Мы решили не идти туда; потому что шел дождь";We decided not to go there because it was raining
Мы обсуждаем это довольно часто;We discuss it quite frequently
"Мы сомневались; что он все предвидел";We doubted that he'd foreseen everything
Мы столкнулись с разными трудностями;We faced different difficulties
Мы встретили их очень тепло;We greeted them very warmly
Мы знакомы очень давно;We have known each other for a very long time
Мы еще не праздновали это;We haven't celebrated it yet
Мы еще не разместили их;We haven't placed them yet
Мы еще не зарегистрировались;We haven't registered yet
"Мы слышали; что он уже пожалел об этом";We heard that he'd already regretted it
Мы настаивали на расширении нашего бизнеса;We insisted on expanding our business
"Мы знали; что он уже простил ее";We knew that he'd already forgiven her
Мы любим кататься на лыжах;We like skiing
Мы встречаемся по понедельникам;We meet on Mondays
Нам нужно максимизировать нашу прибыль;We need to maximise our profit
Нам нужно минимизировать все риски;We need to minimise all the risks
Нам нужно минимизировать расходы;We need to minimise the costs
Нам нужно оптимизировать этот процесс;We need to optimise this process
Нам нужно срочно сократить расходы;We need to reduce the costs urgently
Нам нужно сократить этот текст;We need to shorten this text
Нам нужно стимулировать наши продажи;We need to stimulate our sales
Нам нужно укреплять свои позиции;We need to strengthen our positions
"Мы заметили; что кто-то";We noticed that someone
"Мы часто забываем; что другие люди делают для нас";We often forget what other people do for us
Мы часто слышим это в новостях;We often hear it in the news
Мы открыли коробку;We opened the box
Мы прошли здание;We passed the building
Мы предпочли остаться друзьями;We preferred to remain friends
Мы обеспечиваем их страну газом;We provide their country with gas
Нам действительно нужно уменьшить эти расходы;We really need to reduce these costs
"Мы остались друзьями; я старался сохранять спокойствие";We remained friends I tried to remain calm
"Мы видим; что все становится дороже";We see everything is getting more expensive
Мы сделаем это;We shall do it
Мы пожали друг другу руки;We shook hands
Мы решили такую ​​сложную проблему;We solved such a difficult problem
Мы проводим время вместе на выходных;We spend time together at weekends
Мы страдаем от этого;We suffer from it
Мы старались учитывать разные факторы;We tried to consider different factors
"Мы поняли; что сделали очень большую ошибку";We understood that we'd made a very big mistake
Мы обычно обсуждаем такие вещи;We usually discuss this kind of things
Мы обычно встречаемся по выходным;We usually meet at weekends
Мы обычно встречаемся три раза в неделю;We usually meet three times a week
Мы хотим больше знаний;We want more knowledge
Мы приветствовали гостей;We welcomed the guests
Мы прошли мимо здания;We went past the building
Мы были вынуждены сделать это;We were forced to do it
"Мы были очень удивлены; что он изменил свое решение";We were very surprised that he'd changed his decision
Мы наконец выиграли;We won at last
Будем на связи;We'll keep in touch
Мы увидим это в следующих видео!;We'll see it in the next videos!
Мы постараемся как-то разрешить этот конфликт;We'll try to resolve this conflict somehow
Мы празднуем это;We're celebrating it
Мы празднуем нашу годовщину;We're celebrating our anniversary
Мы рассматриваем разные возможности;We're considering different opportunities
Мы рассматриваем это;We're considering it
Мы контролируем это;We're controlling it
В настоящее время мы анализируем это;We're currently analysing it
Мы обсуждаем это в настоящее время;We're discussing it at present time
Мы обсуждаем это в настоящее время мы встречаемся по понедельникам;We're discussing it at present time we meet on Mondays
Мы хорошо проводим время;We're having a great time
Мы отлично проводим время вместе изучая английский язык;We're having a great time together learning English
Мы ищем более эффективные способы изучения английского языка;We're looking for more effective ways of learning English
Мы встречаемся;We're meeting
Мы встречаемся с FAQ;We're meeting FAQ
Мы планируем сделать это;We're planning to do it
Мы планируем переехать в новый;We're planning to move into a new
Мы готовимся к очень сложному экзамену;We're preparing for a very difficult exam
"Мы уверены; что полиция скоро их поймает";We're sure the police will catch them soon
Ждем последнего урока;We're waiting for the last lesson
Ждем последних новостей;We're waiting for the latest news
Мы выигрываем;We're winning
Вы были в Англии в прошлом году?;Were you in England last year?
Мы уже изменили нашу точку зрения;We've already changed our point of view
Мы уже украсили елку;We've already decorated a Christmas tree
Мы уже все обсудили;We've already discussed everything
Мы уже сформировали наше мнение;We've already formed our opinion
Мы уже включили его имя в этот список;We've already included his name in this list
Мы уже упаковали все;We've already packed everything
Мы встречаемся пару месяцев;We've been dating for a couple of months
Мы только что приехали сюда;We've just arrived here
Мы только что закончили обсуждение этой проблемы;We've just finished discussing this problem
Мы только что зарегистрировались;We've just registered
Мы только что застряли;We've just stuck it
Мы знакомы очень давно;We've known each other for a very long time
Над чем смеются девушки?;What are the girls laughing at?
О чем думают эти студенты?;What are these students thinking about?
Что они слушают?;What are they listening to?
Что они ищут?;What are they looking for?
О чем они говорят?;What are they talking about?
Что они пытаются сказать?;What are they trying to say?
Что ты покупаешь?;What are you buying?
Что вы выбираете?;What are you choosing?
Что делаешь?;What are you doing?
Что ты слушаешь?;What are you listening to?
На что ты смотришь?;What are you looking at?
Что вы ищете?;What are you looking for?
Что ты сказал?;What are you saying?
О чем ты говоришь?;What are you talking about?
Что ты мне говоришь?;What are you telling me?
Что вы пытаетесь скачать?;What are you trying to download?
Что ты пытаешься найти?;What are you trying to find?
Что ты пытаешься сказать?;What are you trying to say?
Что ты пытаешься мне сказать?;What are you trying to tell me?
Чего ты ждешь?;What are you waiting for?
Что ты пишешь?;What are you writing down?
Что привлекло ваше внимание?;What attracted your attention?
Какую книгу ты читаешь?;What book are you reading?
Что стало причиной ее смерти?;What caused her death?
Что стало причиной его смерти?;What caused his death?
Какую компанию вы представляете?;What company do you represent?
Что задержало их?;What delayed them?
Что задержало тебя?;What delayed you?
Что он тебе посоветовал сделать?;What did he advise you to do?
Что он тебе посоветовал?;What did he advise you?
Что он воскликнул?;What did he exclaim?
На что он ссылался?;What did he refer to?
Что она ответила?;What did she answer?
Что она шептала?;What did she whisper?
Что доктор прописал?;What did the doctor prescribe?
Что они ответили?;What did they reply?
Что ты ответил?;What did you answer?
Что ты ела на завтрак?;What did you eat for breakfast?
"Что мне нужно сделать; чтобы увеличить свой словарный запас?";What do I need to do to increase my vocabulary?
Что они производят?;What do they produce?
Что они поставляют?;What do they supply?
Что вы экспортируете?;What do you export?
Что вы импортируете?;What do you import?
Что ты собираешься делать?;What do you intend to do?
Что вы имеете в виду?;What do you mean?
Что вы поставляете?;What do you supply?
Что ты обычно ешь на завтрак?;What do you usually eat for breakfast?
Что ты хочешь делать?;What do you want to do?
Что ему нужно сделать?;What does he need to do?
На что он ссылается?;What does he refer to?
От чего это зависит?;What does it depend on?
От чего зависит это решение?;What does this decision depend on?
Что импортирует ваша компания?;What does your company import?
Что поставляет ваша компания?;What does your company supply?
Что вас пугало больше всего?;What frightened you most of all?
Что вас пугает больше всего?;What frightens you most of all?
Что он только что сказал?;What has he just said?
Что они только что объявили?;What have they just announced?
Что вы делали в последнее время?;What have you been doing lately?
Что ты смотрел в последнее время?;What have you been watching lately?
Что ты только что сказал?;What have you just said?
Что повлияло на вас больше всего?;What influenced you most of all?
Какую информацию вы пытаетесь найти?;What information are you trying to find?
Что интересного они предложили?;What interesting things did they offer?
Что тебя интересует?;What interests you?
Что он отвечает?;What is he answering?
На что он смотрит?;What is he looking at?
Что он ищет?;What is he looking for?
О чем он говорит?;What is he talking about?
Что она ищет?;What is she looking for?
Какие люди вас окружают?;What kind of people surround you?
Какие люди тебя окружают?;What people surround you?
Какой человек повлиял на тебя больше всего?;What person influenced you most of all?
Что больше всего загрязняет окружающую среду?;What pollutes the environment most of all?
Что тебе кажется?;What seems to you?
Какую песню ты слушаешь?;What song are you listening to?
Что испортило ваши планы?;What spoilt your plans?
Что вас больше всего удивляет?;What surprises you most of all?
Что окружает ваш дом?;What surrounds your house?
Какая вещь вас интересует больше всего?;What thing interests you most of all?
Что вы обсуждаете?;What things are you discussing?
Какие вещи вас интересуют?;What things interest you?
Во сколько закончился концерт?;What time did the concert end?
Во сколько ты обычно возвращаешься домой?;What time do you usually return home?
В какое время вы обычно просыпаетесь?;What time do you usually wake up?
Во сколько ты закончишь это делать?;What time will you finish doing it?
Что объединяет всех этих людей?;What unites all these people?
Что нас объединяет?;What unites us?
"О чем они говорили; когда ты их видел?";What were they talking about when you saw them?
"Что ты делал; когда он вернулся домой?";What were you doing when he came back home?
"Что ты делал; когда он вернулся домой?";What were you doing when he returned home?
"Что ты делал; когда это случилось?";What were you doing when it happened?
"Что ты делал; когда она тебе позвонила?";What were you doing when she called you?
"Что ты делал; когда она пришла домой?";What were you doing when she came home?
Что бы вы хотели заказать?;What would you like to order?
В чем дело?;What's going on?
Что происходит?;What's happening?
Когда закончилась война?;When did the war end?
Когда вы создали этот канал?;When did you create this channel?
Когда вы закончили университет?;When did you graduate from university?
Когда вы начали изучать английский?;When did you start learning English?
Когда вода замерзает?;When does water freeze?
"Когда он позвонил мне; я уже ушел из дома";"When he called me; i'd already left home"
"Когда он постучал в дверь; она молилась";"When he knocked at the door; she was praying"
"Когда он был студентом; он никогда не работал";"When he was a student; he never worked"
"Когда он объяснял это; я не слышал";"When he was explaining it; I didn't hear"
"Когда он объяснял это; я не слушал";"When he was explaining it; I wasn't listening"
"Когда он был в беде; я поддерживал его";"When he was in trouble; I supported him"
"Когда я пришел домой; он уже сделал свою домашнюю работу";"When I came home; he'd already done his homework"
"Когда у меня нет времени; я слушаю это";"When I don't have time; I listen to this"
"Когда я заработал свои первые деньги; я потратил их сразу";"When I earned my first money; I spent it immediately"
"Когда я заработал эти деньги; я потратил их на эту вещь";"When I earned this money; I spent it on this thing"
"Когда я закончил свою работу; я пошел домой";"When I finished my work; I went home"
"Когда у меня было время; я записал новые видео";"When I had time; I recorded new videos"
"Когда у меня нет времени; я слушаю эти видео";"When I have no time; I listen to these videos"
"Когда я встретил их вместе; он нес ее сумку";When I met them together he was carrying her bag
"Когда я его заметил; он забирался на дерево";"When I noticed him; he was climbing up the tree"
"Когда я его увидел; он ждал своего друга";"When I saw him; he was waiting for his friend"
"Когда я их увидел; он держал ее сумку";"When I saw them; he was holding her bag"
"Когда я их увидел; они играли в компьютерные игры";"When I saw them; they were playing computer games"
"Когда я учился в университете; я никогда не обманывал";"When I studied at university; I never cheated"
"Когда я был мальчиком; я собирал монеты";"When I was a boy; I collected coins"
"Когда я был школьником; я никогда не думал об этом";"When I was a schoolboy; I never thought about it"
"Когда я был студентом; я часто терял время";"When I was a student; I often wasted time"
"Когда я ехал на машине; я видел это";"When I was driving a car; I saw it"
"Когда я ехал на машине; она позвонила мне";"When I was driving a car; she called me"
"Когда я выходил из дома; шел снег";"When I was leaving home; it was snowing"
"Когда я слушал музыку; он пытался сосредоточиться";"When I was listening to music; he was trying to concentrate"
"Когда я искал эту информацию; он ждал меня";"When I was looking for this information; he was waiting for me"
"Когда я ее ждал; мне позвонили";"When I was waiting for her; I got a call from him"
"Когда я смотрел это видео; он позвонил мне";"When I was watching this video; he called me"
"Когда я посмотрел это видео; я начал делать эти упражнения";"When I watched this video; I started doing those exercises"
"Когда она это знала; она заплакала";"When she knew it; she started crying"
"Когда она заметила меня; я улыбнулся ей";"When she noticed me; I smiled at her"
"Когда она это говорила; я ей не поверила";"When she was saying it; I didn't believe her"
"Когда они играют; он обычно доминирует";"When they play; he usually dominates"
"Когда мы учились вместе; я часто его ждала";"When we studied together; I often waited for him"
Когда он ответит?;When will he reply?
Когда они доставят это?;When will they deliver it?
Когда они опубликуют эту книгу?;When will they publish this book?
Когда мы встретимся в следующий раз?;When will we meet next time?
Когда вы закончите этот курс?;When will you complete this course?
Когда ты его доставишь?;When will you deliver it?
Когда вы мне сообщите?;When will you inform me?
Когда вы запишете следующий урок?;When will you record the next lesson?
Когда ты уйдешь на пенсию?;When will you retire?
Когда ты перестанешь спорить?;When will you stop arguing?
Где ты работаешь в эти дни?;Where are you working these day?
Где они спрятались?;Where did they hide?
Где ты вырос?;Where did you grow up?
Где вы припарковались?;Where did you park?
Где ты работаешь?;Where did you work?
Где они хранят свою одежду?;Where do they store their clothes?
Где вы храните свои деньги?;Where do you keep your money?
Куда вы предпочитаете вкладывать деньги?;Where do you prefer to invest your money?
Где вы предпочитаете хранить свои деньги?;Where do you prefer to keep your money?
Где вы храните все эти товары?;Where do you store all these goods?
Где вы работаете?;Where do you work?
Где ты был все это время?;Where have you been all this time?
Где он нас ждет?;Where is he waiting for us?
Где это происходит?;Where is it happening?
Где справедливость в мире?;Where is justice in the world?
Где ты был вчера?;Where were you yesterday?
Где мы их разместим?;Where will we place them?
Какой ответ вы выбираете?;Which answer are you choosing?
Какой канал вы смотрите?;Which channel are you watching?
"Пока шел снег; мы сидели дома";"While it was snowing; we were staying at home"
Кто обвинил вас в этом?;Who accused you of it?
Кто с тобой согласился?;Who agreed with you?
Кому вы звоните?;Who are you calling?
На кого ты смотришь?;Who are you looking at?
Кого ты ищешь?;Who are you looking for?
Кому вы отправляете эту информацию?;Who are you sending this information?
Кому вы отправляете это сообщение?;Who are you sending this message?
С кем ты разговариваешь?;Who are you talking to?
Кого ты ждешь?;Who are you waiting for?
Кто напал на них?;Who attacked them?
Кто может это предсказать?;Who can predict it?
Какая разница?;Who cares?
Кто это контролирует?;Who controls it?
Кто мог это гарантировать?;Who could guarantee it?
Кто тебя задержал?;Who delayed you?
Кто удалил этот комментарий?;Who deleted this comment?
Кто разрушил это здание?;Who destroyed this building?
Кому это принадлежало?;Who did it belong to?
Кому это принадлежит?;Who does it belong to?
Кому принадлежит этот бизнес?;Who does this business belong to?
Кому принадлежит эта компания?;Who does this company belong to?
Кто основал Москву?;Who founded moscow?
Кто основал эту компанию?;Who founded this company?
Кто дал тебе эту вещь?;Who gave you this thing?
Кто их видел в последнее время?;Who has seen them lately?
Кто изобрел интернет?;Who invented the internet?
Кто изобрел радио?;Who invented the radio?
Кто тебе звонит?;Who is calling you?
Кто празднует эту годовщину с тобой?;Who is celebrating this anniversary with you?
Кто с нами конкурирует?;Who is competing with us?
С кем он разговаривает?;Who is he talking to?
Кого он ждет?;Who is he waiting for?
С кем она разговаривает?;Who is she talking to?
Кого она ждет?;Who is she waiting for?
Кто присоединился к тебе?;Who joined you?
Кто одолжил тебе эти деньги?;Who lent you this money?
Кто организовал этот бизнес?;Who organised this business?
Кому принадлежит эта компания?;Who owns this company?
Кому принадлежит эта фирма?;Who owns this firm?
Кто регулирует эти законы?;Who regulates these laws?
Кто их ограбил?;Who robbed them?
Кто испортил еду?;Who spoilt the food?
Кто воткнул это?;Who stuck it?
Кто страдает больше?;Who suffers more?
Кто страдает больше всего?;Who suffers most of all?
Кто научил тебя английскому?;Who taught you English?
Кто угрожал убить его?;Who threatened to kill him?
Кто вам угрожает?;Who threatens you?
Кто обычно готовит в вашей семье?;Who usually cooks in your family?
Кто обычно доминирует в вашей команде?;Who usually dominates in your team?
Кто обычно моет посуду в вашей семье?;Who usually washes up the dishes in your family?
Кто украсит елку?;Who will decorate a Christmas tree?
Кому это будет принадлежать?;Who will it belong to?
Кто за это заплатит?;Who will pay for it?
Кто ее защитит?;Who will protect her?
Кто их накажет?;Who will punish them?
Кто отремонтирует это?;Who will repair it?
Кто тебя разбудил?;Who woke you up?
Кто победил в конце?;Who won in the end?
Кто только что присоединился к вам?;Who's just joined you?
Кто стучит в дверь?;Who's knocking at the door?
Чьи ошибки вы исправляете?;Whose mistakes are you correcting?
Почему мальчики смеются?;Why are the boys laughing?
Почему мальчики смеются? Почему мальчик смеется?;Why are the boys laughing? Why is the boy laughing?
Почему эти вещи становятся менее важными?;Why are these things getting less important?
Почему ты плачешь?;Why are you crying?
Почему ты смотришь на меня?;Why are you looking at me?
Почему ты смотришь на нее?;Why are you staring at her?
Почему ты смотришь на него?;Why are you staring at him?
Почему ты смотришь на меня?;Why are you staring at me?
Почему ты смотришь на эту девушку?;Why are you staring at this girl?
Почему он совершил такое серьезное преступление?;Why did he commit such a serious crime?
Почему он ругался на своего учителя?;Why did he swear at his teacher?
Почему они наградили его?;Why did they award him?
Почему они убивали невинных людей?;Why did they kill innocent people?
Почему они нарушили закон?;Why did they violate the law?
Почему они так часто цитируют этого автора?;Why do they cite this author so often?
Почему они его не уважают?;Why do they disrespect him?
Почему ты его ненавидишь?;Why do you hate him?
Почему он всегда это игнорирует?;Why does he always ignore it?
Почему они не уважают его?;Why don't they respect him?
Почему он играл в компьютерные игры весь день?;Why has he been playing computer games all day?
Почему он только что порвал эту книгу?;Why has he just torn this book?
Почему они играют в компьютерные игры весь день?;Why have they been playing computer games all day?
Почему ты работал весь день?;Why have you been working all day?
Почему это происходит со мной?;Why is it happening to me?
Почему мой друг игнорирует это?;Why is my friend ignoring it?
Почему мальчик смеется?;Why is the boy laughing?
Почему эта вещь становится более важной?;Why is this thing getting more important?
Почему эта вещь становится намного важнее?;Why is this thing getting much more important?
Почему твой друг игнорирует это?;Why is your friend ignoring it?
Почему ты играл в компьютерные игры весь день?;Why were you playing computer games all day?
Почему ты вчера работал весь день?;Why were you working all day yesterday?
Удастся ли достичь этой цели?;Will it be possible to achieve this aim?
Это будет стоить дешевле?;Will it cost cheaper?
Она когда-нибудь признается?;Will she ever confess?
Будете ли вы отмечать свой день рождения в этом году?;Will you celebrate your birthday this year?
Вы прокомментируете?;Will you comment?
Будешь ли ты нырять?;Will you dive?
Ты поможешь мне распаковать эти вещи?;Will you help me unpack these things?
Вы присоединитесь к нашей компании?;Will you join our company?
Вы распечатаете это для меня?;Will you print it for me?
Будете ли вы голосовать в этом году?;Will you vote this year?
Вы будете голосовать?;Will you vote?
"Вы не против; если я закрою окно?";Would you mind if I closed the window?
"Вы не против; если я открою окно?";Would you mind if I opened the window?
Не могли бы вы открыть окно?;Would you mind opening the window?
Вы всегда задаете очень интересные вопросы;You always ask very interesting questions
Ты меня не слушаешь;You are not listening to me
Вы не пытаетесь понять это;You are not trying to understand it
Вы всегда можете положиться на меня;You can always rely on me
Вы можете посещать различные курсы и;You can attend different courses and
Вы можете позвонить мне прямо сейчас;You can call me right now
Вы можете прийти ко мне прямо сейчас;You can come to me right now
Вы можете сравнить качество;You can compare the quality
Вы можете поздравить меня;You can congratulate me
Вы можете проконсультироваться с нашим менеджером;You can consult our manager
Вы можете проконсультироваться с врачом;You can consult your doctor
Вы можете связаться со мной в любое время;You can contact me any time
Вы можете скопировать свои ошибки очень легко;You can copy their mistakes very easily
Ты можешь рассчитывать на меня;You can count on me
Вы можете рассчитывать на мою помощь;You can count on my help
Вы можете упасть;You can fall
Вы можете повесить его на этот крючок;You can hang it on this hook
"Вы можете прервать меня в любое время; если вам это нужно";You can interrupt me any time if you need it
Вы можете оставить комментарий здесь;You can leave a comment here
Вы можете обогнать этот автомобиль сейчас;You can overtake this car now
Вы можете положиться на меня;You can rely on me
Вы можете положиться на моего друга;You can rely on my friend
Вы можете пересказать эту историю для большей практики;You can retell this story for more practice
Вы можете поделиться этим видео с друзьями;You can share this video with your friends
Вы можете попробовать это;You can taste it
Вы можете попробовать это прямо сейчас;You can taste it right now
Вы можете попробовать эту еду;You can taste this food
Вы должны развивать эти навыки;You need to develop these skills
Вы должны развивать свои таланты;You need to develop your talents
Вы должны определить наиболее серьезную проблему;You need to identify the most serious problem
Вам нужно удлинить курс;You need to lengthen the course
Вам нужно максимизировать прибыль;You need to maximise the profit
Вам нужно открыть глаза;You need to open your eyes
Вам нужно сократить курс;You need to shorten the course
Вам нужно взвесить все за и против;You need to weigh the pros and cons
Вы должны принять более серьезные меры;You ought to take more serious measures
Вы действительно заслуживаете этого;You really deserve it
Вы должны быть более осторожными;You should be more careful
